dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la = 20.0 AND nrev = 2.0 AND ndev = 156.0 AND age = 5.867708333333333 AND rrexp = 1814.0 AND asawr = 0.0014358647096362 AND rsawr = 0.3249840459476707 THEN defect = False,"[0.09168772301361232, 0.056205592738986454, 0.0048279523821677505, 0.012937585023157954, 0.006102460867387481, 0.020892507040206884, 0.006299123203366425]",IF la = 20.0 AND nrev = 2.0 AND ndev = 156.0 AND age = 5.867708333333333 AND rrexp = 1814.0 AND asawr = 0.0014358647096362 AND rsawr = 0.3249840459476707 THEN defect = False,"[0.0798084590290046, 0.0565345613807785, 0.0005112030291209197, 0.016300168265108734, 0.0029150161034849262, 0.017691796432026362, 0.011137381594605459]",False
openstack,IF la = 9.0 AND nrev = 5.0 AND ndev = 8.0 AND age = 24.77167824074074 AND rrexp = 1231.0 AND asawr = 0.7809611829944547 AND rsawr = 0.953789279112754 THEN defect = False,"[0.07919605931730331, 0.053565919361326444, 0.009261539388574602, 0.015858358503877214, 0.013476198203011493, 0.011628595876665017, 0.0025789928149166867]",IF la = 9.0 AND nrev = 5.0 AND ndev = 8.0 AND age = 24.77167824074074 AND asawr = 0.7809611829944547 AND rsawr = 0.953789279112754 THEN defect = False,"[0.0847641784797833, 0.051981774431290616, 0.007094334424951086, 0.017356221979455508, 0.008078795509202031, 0.006484155458596875]",False
openstack,IF la = 21.0 AND nrev = 5.0 AND ndev = 9.0 AND age = 17.36511574074074 AND rrexp = 938.0 AND asawr = 0.0202764976958525 AND rsawr = 0.8451612903225807 THEN defect = False,"[0.08213635257940402, 0.054321468525400644, 0.006565950946268518, 0.014068807010719402, 0.009858796378129059, 0.015536611959297853, 0.0026353890974121445]",IF la = 21.0 AND nrev = 5.0 AND ndev = 9.0 AND age = 17.36511574074074 AND rrexp = 938.0 AND asawr = 0.0202764976958525 AND rsawr = 0.8451612903225807 THEN defect = False,"[0.08139566697135901, 0.05343811943949743, 0.009367477535978082, 0.015001210310503563, 0.008720570806838673, 0.024423184953174575, 0.000904702751004055]",False
openstack,IF la = 2.0 AND ent = 0.0 AND nrev = 3.0 AND ndev = 1.0 AND age = 24.74795138888889 AND asawr = 0.744343891402715 AND rsawr = 0.8936651583710408 THEN defect = False,"[0.07634174914419489, 0.024307435547523334, 0.04953896057218923, 0.009582076725276667, 0.01729918611737081, 0.014453905028331746, 0.0069992812634619974]",IF la = 2.0 AND ent = 0.0 AND nrev = 3.0 AND ndev = 1.0 AND age = 24.74795138888889 AND rrexp = 1172.0 AND asawr = 0.744343891402715 AND rsawr = 0.8936651583710408 THEN defect = False,"[0.08353774091173759, 0.021021315684844586, 0.055369793961996795, 0.011393149364134924, 0.017656888953469105, 0.007799945449774229, 0.011609251784784199, 0.007603148908304846]",False
openstack,IF la = 0.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 127.0 AND age = 0.4607175925925926 AND rrexp = 1794.0 AND asawr = 0.0090720993156135 AND rsawr = 0.2957186057615789 THEN defect = False,"[0.0800365607580759, 0.02227739517439471, 0.05856281110541039, 0.0027055352899546027, 0.023065042075342847, 0.008322914167684464, 0.021968705997046072, 0.008772413081170587]",IF la = 0.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 127.0 AND age = 0.4607175925925926 AND rrexp = 1794.0 AND asawr = 0.0090720993156135 AND rsawr = 0.2957186057615789 THEN defect = False,"[0.0831672978991831, 0.025604583965326107, 0.05636475856904319, 0.003938582005565196, 0.022259000515995667, 0.008399126082834801, 0.016677660176746163, 0.006733087523575525]",False
openstack,IF la = 151.0 AND nrev = 2.0 AND ndev = 221.0 AND age = 5.240940393518518 AND rrexp = 1466.0 AND asawr = 0.0147736298649722 AND rsawr = 0.2552819698173153 THEN defect = False,"[0.08189264076014074, 0.05309593317077145, 0.0012052642071665328, 0.021884909498712808, 0.00839731281250359, 0.021994247764257097, 0.00512369170389841]",IF la = 151.0 AND nrev = 2.0 AND ndev = 221.0 AND age = 5.240940393518518 AND rrexp = 1466.0 AND asawr = 0.0147736298649722 THEN defect = False,"[0.08282218495895535, 0.05252380768686683, 0.004749073006733475, 0.017756629047070687, 0.008625744793365482, 0.0178955175629048]",False
openstack,IF la = 0.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 41.0 AND age = 1.4993055555555557 AND rrexp = 2496.0 AND asawr = 0.017140136486272 AND rsawr = 0.3121726710046024 THEN defect = False,"[0.07953705975779257, 0.01974952654218867, 0.053769129974296, 0.012922910475489113, 0.015647212683721184, 0.004544360008934633, 0.01771879511990587, 0.00616184119589899]",IF la = 0.0 AND ent = 0.0 AND nrev = 1.0 AND age = 1.4993055555555557 AND rrexp = 2496.0 AND asawr = 0.017140136486272 AND rsawr = 0.3121726710046024 THEN defect = False,"[0.08182911320474642, 0.016644464964527216, 0.0566866716767298, 0.016265845887873928, 0.005814248667840876, 0.02216584936088997, 0.005771790159489006]",False
openstack,IF la = 98.0 AND nrev = 14.0 AND ndev = 0.0 AND age = 0.0 AND rrexp = 1539.0 AND asawr = 0.1341250989707046 AND rsawr = 0.2915281076801266 THEN defect = False,"[0.07769512504674893, 0.037053863807179684, 0.008240925272110788, 0.01858961055156624, 0.009995787146831648, 0.021729338674882602, 0.004343880305737994]",IF nrev = 14.0 AND ndev = 0.0 AND age = 0.0 AND rrexp = 1539.0 AND asawr = 0.1341250989707046 AND rsawr = 0.2915281076801266 THEN defect = False,"[0.03545561720535615, 0.009551368856639897, 0.02131666288690148, 0.006739286855439371, 0.021140395055366384, 0.0028221417242847687]",False
openstack,IF nrev = 7.0 AND ndev = 13.0 AND age = 30.078292824074072 AND rrexp = 2063.0 AND asawr = 0.1202912314023425 AND rsawr = 0.3417220639442861 THEN defect = True,"[0.04654710303116798, 0.008603904735586447, 0.010491598141991128, 0.004360870463369949, 0.01677677376473652, 0.008475083163943622]",IF nrev = 7.0 AND ndev = 13.0 AND age = 30.078292824074072 AND rrexp = 2063.0 AND asawr = 0.1202912314023425 AND rsawr = 0.3417220639442861 THEN defect = True,"[0.05215260037140798, 0.004384755969786065, 0.013875184779422246, 0.004296005528754357, 0.01925228510581062, 0.0046080676334924265]",False
openstack,IF la = 8.0 AND nrev = 2.0 AND ndev = 105.0 AND age = 3.172424768518519 AND rrexp = 1402.0 AND rsawr = 0.2029100110706942 THEN defect = False,"[0.08677573689952645, 0.050669152852496374, 0.0023878201009483063, 0.02196401152427708, 0.006902520620140873, 0.01083907411043891]",IF la = 8.0 AND nrev = 2.0 AND ndev = 105.0 AND age = 3.172424768518519 AND rrexp = 1402.0 AND asawr = 0.1350624703463545 AND rsawr = 0.2029100110706942 THEN defect = False,"[0.08363038832617856, 0.05759930681931938, 0.005562169553804037, 0.012918106393636246, 0.006130230524633777, 0.01629885741307942, 0.006974857607291813]",False
openstack,IF la = 33.0 AND nrev = 15.0 AND ndev = 78.0 AND age = 0.2113811728395061 AND rrexp = 1544.0 AND rsawr = 0.2919038583175206 THEN defect = False,"[0.07926240865525333, 0.03344041996397519, 0.005870779642473255, 0.023580495892763495, 0.009521232379721621, 0.008586021747078846]",IF la = 33.0 AND nrev = 15.0 AND ndev = 78.0 AND age = 0.2113811728395061 AND rrexp = 1544.0 AND rsawr = 0.2919038583175206 THEN defect = False,"[0.07911379752609206, 0.034457210783647, 0.009191325831818288, 0.02185011758623437, 0.010603285013225753, 0.007811058223394608]",False
openstack,IF la = 13.0 AND ent = 0.0 AND nrev = 16.0 AND age = 40.18686342592593 AND rrexp = 2108.0 AND rsawr = 0.2569169960474308 THEN defect = False,"[0.08055175534137349, 0.024989552187466523, 0.03613962084156516, 0.011480385267234211, 0.004847257193499412, 0.010478763582691139]",IF la = 13.0 AND ent = 0.0 AND nrev = 16.0 AND age = 40.18686342592593 AND rrexp = 2108.0 AND rsawr = 0.2569169960474308 THEN defect = False,"[0.07417108090538738, 0.022699668222892648, 0.02992923389103869, 0.0148647577450143, 0.003089154497006552, 0.01518687463389465]",False
openstack,IF la = 11.0 AND nrev = 1.0 AND ndev = 137.0 AND age = 0.5213194444444444 AND rrexp = 1717.0 AND asawr = 0.0791469194312796 AND rsawr = 0.2965244865718799 THEN defect = False,"[0.0832555139243536, 0.05413848145891199, 0.006512354818182723, 0.015274543544741767, 0.010334864085588532, 0.017933008831873088, 0.009298126546012775]",IF la = 11.0 AND nrev = 1.0 AND ndev = 137.0 AND age = 0.5213194444444444 AND rrexp = 1717.0 AND asawr = 0.0791469194312796 AND rsawr = 0.2965244865718799 THEN defect = False,"[0.0812954159384992, 0.057390798152394076, 0.004083548890611637, 0.020754366104679758, 0.008704383892483535, 0.01586731739172793, 0.006039661148308751]",False
openstack,IF la = 65.0 AND ent = 0.4410328865026728 AND nrev = 17.0 AND ndev = 53.0 AND age = 3.0465625000000003 AND rrexp = 1028.0 AND asawr = 0.135523613963039 AND rsawr = 0.1955457273732427 THEN defect = False,"[0.07928472214165164, 0.010264215489474154, 0.031388785920566105, 0.008375619697649377, 0.018792816108439983, 0.00575269177783051, 0.01771513520962967, 0.007887795882634684]",IF la = 65.0 AND nrev = 17.0 AND self = 0.0 AND ndev = 53.0 AND age = 3.0465625000000003 AND rrexp = 1028.0 AND rsawr = 0.1955457273732427 THEN defect = False,"[0.07917812996853969, 0.03508635847444624, 0.00668801055898326, 0.008833840506290234, 0.019279013220050118, 0.014314490236945792, 0.009832231187564596]",False
openstack,IF la = 16.0 AND nrev = 2.0 AND ndev = 9.0 AND age = 47.20866512345679 AND rrexp = 973.0 AND asawr = 0.7793040293040293 AND rsawr = 0.8598901098901099 THEN defect = False,"[0.08145232537930312, 0.054143092450355555, 0.009303309318797658, 0.011025352044490762, 0.01103983561252924, 0.009438953162683094, 0.0029907676256389713]",IF la = 16.0 AND nrev = 2.0 AND ndev = 9.0 AND age = 47.20866512345679 AND rrexp = 973.0 AND asawr = 0.7793040293040293 AND rsawr = 0.8598901098901099 THEN defect = False,"[0.08545482508195981, 0.05664551601086242, 0.00907502898714607, 0.014181582922449773, 0.011275575459738882, 0.015015621110427008, 0.009737344205417863]",False
openstack,IF la = 3.0 AND ent = 0.0 AND nrev = 2.0 AND age = 0.0177893518518518 AND rrexp = 1512.0 AND asawr = 0.8071297989031079 AND rsawr = 0.973491773308958 THEN defect = False,"[0.08542328401862154, 0.01722072090760074, 0.05769078274902266, 0.017294280828884068, 0.008303209184558527, 0.01236226537456268, 0.0028867591857944146]",IF la = 3.0 AND ent = 0.0 AND nrev = 2.0 AND age = 0.0177893518518518 AND rrexp = 1512.0 AND asawr = 0.8071297989031079 AND rsawr = 0.973491773308958 THEN defect = False,"[0.08276735677301385, 0.01661891929506599, 0.054102862595551304, 0.01484175627869764, 0.00758952665452363, 0.012901864691603376, 0.005823693152121168]",False
openstack,IF la = 37.0 AND nrev = 2.0 AND ndev = 21.0 AND age = 12.856336805555555 AND rrexp = 972.0 AND asawr = 0.8351648351648352 AND rsawr = 0.8219780219780219 THEN defect = False,"[0.09069259428519705, 0.058823529369234476, 0.008624893974857313, 0.018733327895369543, 0.006982403592194744, 0.006997084144781081, 0.007737823872875736]",IF la = 37.0 AND nrev = 2.0 AND ndev = 21.0 AND age = 12.856336805555555 AND rrexp = 972.0 AND asawr = 0.8351648351648352 AND rsawr = 0.8219780219780219 THEN defect = False,"[0.08238931728921996, 0.055629308722805505, 0.009791995674367258, 0.01962509640100932, 0.006237903086964265, 0.017701983653887587, 0.0038484232857207666]",False
openstack,IF la = 111.0 AND ent = 0.6806752718565736 AND nrev = 6.0 AND ndev = 4.0 AND age = 24.37892361111111 AND asawr = 0.219298245614035 AND rsawr = 0.7960526315789473 THEN defect = True,"[0.08361974511822744, 0.0037318462289457318, 0.04823472763682224, 0.004561643614672746, 0.017902348333668973, 0.01630253256768803, 0.005143764680617282]",IF la = 111.0 AND ent = 0.6806752718565736 AND nrev = 6.0 AND ndev = 4.0 AND age = 24.37892361111111 AND asawr = 0.219298245614035 AND rsawr = 0.7960526315789473 THEN defect = True,"[0.08827111314407565, 0.005356888543210152, 0.05238463586908024, 0.00970817021462624, 0.01615784398726903, 0.019293213117766984, 0.002826823007502584]",False
openstack,IF la = 43.0 AND nrev = 1.0 AND ndev = 15.0 AND age = 0.026574074074074 AND rrexp = 1554.0 AND rsawr = 0.2928020160655221 THEN defect = False,"[0.0849048399843529, 0.058501678977637396, 0.010218818927161075, 0.01786267723483855, 0.009844299765263234, 0.003448012682946464]",IF la = 43.0 AND nrev = 1.0 AND ndev = 15.0 AND age = 0.026574074074074 AND rsawr = 0.2928020160655221 THEN defect = False,"[0.08538147948454439, 0.061753759157352775, 0.01090447433785141, 0.022467865645162934, 0.010013292433916871]",False
openstack,IF la = 557.0 AND nrev = 10.0 AND ndev = 63.0 AND age = 2.91759563840156 AND rrexp = 398.0 AND asawr = 0.0013642564802182 THEN defect = False,"[0.08250010467118418, 0.03956893845165719, 0.007589637869319279, 0.01787865715547965, 0.007526296654229603, 0.015736625460373358]",IF la = 557.0 AND nrev = 10.0 AND ndev = 63.0 AND age = 2.91759563840156 AND rrexp = 398.0 AND asawr = 0.0013642564802182 AND rsawr = 0.5879945429740792 THEN defect = False,"[0.08440014001596723, 0.041239496400018325, 0.0031332894238235384, 0.020177163969060073, 0.013773865468588263, 0.018107309163191063, 0.008148197660225157]",False
openstack,IF la = 0.0 AND ent = 0.0 AND nrev = 2.0 AND ndev = 13.0 AND asawr = 0.0011006289308176 AND rsawr = 0.2874213836477987 THEN defect = False,"[0.0746744064696555, 0.02158372522158845, 0.05472433844132914, 0.00985010791610472, 0.020363503363553994, 0.014515845459419505]",IF la = 0.0 AND ent = 0.0 AND nrev = 2.0 AND ndev = 13.0 AND rrexp = 1665.0 AND asawr = 0.0011006289308176 AND rsawr = 0.2874213836477987 THEN defect = False,"[0.07938729374217966, 0.02124782596437431, 0.05819481034705873, 0.0076107153517311005, 0.007047341619819589, 0.020959897523752026, 0.010802633881237445]",False
openstack,IF nrev = 3.0 AND ndev = 128.0 AND age = 0.6073842592592592 AND rrexp = 2187.0 AND asawr = 0.005029074336005 AND rsawr = 0.3674367436743674 THEN defect = False,"[0.05129864064246131, 0.009421269885884155, 0.025713099698804878, 0.00743717836254479, 0.01735203651894539, 0.009791981321025149]",IF la = 47.0 AND nrev = 3.0 AND ndev = 128.0 AND age = 0.6073842592592592 AND rrexp = 2187.0 AND asawr = 0.005029074336005 THEN defect = False,"[0.08118692424900648, 0.05465032897959085, 0.006034308146699013, 0.01376318049446129, 0.007595295730207456, 0.021856239602531902]",False
openstack,IF la = 56.0 AND nrev = 10.0 AND ndev = 10.0 AND age = 1.2883217592592593 AND rrexp = 1076.0 AND rsawr = 0.2030122372136805 THEN defect = False,"[0.08847959621549008, 0.042390408727721575, 0.0051612171800022215, 0.01554119859378298, 0.009938292630885606, 0.008897554611293969]",IF la = 56.0 AND nrev = 10.0 AND ndev = 10.0 AND age = 1.2883217592592593 AND rrexp = 1076.0 AND rsawr = 0.2030122372136805 THEN defect = False,"[0.08329175568092133, 0.04456914644421541, 0.008851296458504113, 0.01717982650108005, 0.008959334298335687, 0.006989279708630942]",False
openstack,IF la = 3.0 AND ent = 0.0 AND nrev = 2.0 AND ndev = 2.0 AND age = 22.850925925925925 AND rrexp = 1085.0 AND asawr = 0.4658119658119658 AND rsawr = 0.8376068376068376 THEN defect = False,"[0.08488779060506997, 0.01847359697322552, 0.056920079162967076, 0.006210559689365222, 0.01474837535623532, 0.004833089310616879, 0.018660683630005555, 0.005450175250655772]",IF la = 3.0 AND ent = 0.0 AND nrev = 2.0 AND ndev = 2.0 AND age = 22.850925925925925 AND rrexp = 1085.0 AND asawr = 0.4658119658119658 AND rsawr = 0.8376068376068376 THEN defect = False,"[0.08264530005128921, 0.021810604848898258, 0.05820435664792687, 0.007957155312500111, 0.01520891768474124, 0.002167897433893245, 0.014817768377900596, 0.0038947529399306156]",False
openstack,IF ent = 0.8463242532878568 AND nrev = 8.0 AND age = 4.335802469135802 AND rrexp = 1634.0 AND asawr = 0.0112676056338028 AND rsawr = 0.2339593114241001 THEN defect = True,"[0.0036055648121864087, 0.04409182733391273, 0.020810656548750577, 0.004732310791345021, 0.022266026698813834, 0.006395474486103927]",IF nrev = 8.0 AND age = 4.335802469135802 AND rrexp = 1634.0 AND asawr = 0.0112676056338028 AND rsawr = 0.2339593114241001 THEN defect = True,"[0.04589396261335425, 0.019630085024052463, 0.011423339447017684, 0.026275587877057385, 0.014620365394885603]",False
openstack,IF la = 20.0 AND nrev = 4.0 AND age = 45.37477430555556 AND rrexp = 1658.0 AND asawr = 0.0240888471765994 AND rsawr = 0.2116377287658376 THEN defect = False,"[0.08431069037513386, 0.04969402652757797, 0.014272374886684262, 0.0035671886194919406, 0.016150705961080255, 0.00439814564268826]",IF la = 20.0 AND nrev = 4.0 AND age = 45.37477430555556 AND rrexp = 1658.0 AND asawr = 0.0240888471765994 AND rsawr = 0.2116377287658376 THEN defect = False,"[0.08489039795518341, 0.05324978467869768, 0.005730672304261714, 0.006064687373503299, 0.01880436727573254, 0.003897119602380692]",False
openstack,IF la = 41.0 AND nrev = 7.0 AND ndev = 6.0 AND age = 25.90771064814815 AND asawr = 0.0001562988433885 THEN defect = False,"[0.08314772915936033, 0.0482196430421246, 0.011631288053198791, 0.023525858058734597, 0.02213356386115723]",IF la = 41.0 AND nrev = 7.0 AND ndev = 6.0 AND age = 25.90771064814815 AND rrexp = 2281.0 AND asawr = 0.0001562988433885 THEN defect = False,"[0.0802364487528911, 0.044603016931708435, 0.012688686981018422, 0.019109312865505077, 0.002046968297901685, 0.023360242534452742]",False
openstack,IF la = 2.0 AND nrev = 3.0 AND age = 42.12235339506173 AND rrexp = 3183.0 AND asawr = 0.0618266978922716 THEN defect = False,"[0.0859349574451546, 0.048393800064375464, 0.0104281778652287, 0.0008050133951848264, 0.014891862604461117]",IF la = 2.0 AND nrev = 3.0 AND age = 42.12235339506173 AND asawr = 0.0618266978922716 AND rsawr = 0.4065573770491803 THEN defect = False,"[0.08545339630220712, 0.05132410474130351, 0.013684253966830633, 0.024220601830871612, 0.01386119613534176]",False
openstack,IF la = 7.0 AND nrev = 5.0 AND age = 4.232847222222222 AND rrexp = 2404.0 AND asawr = 0.0824098642110192 AND rsawr = 0.2366162010301233 THEN defect = False,"[0.08427870011936613, 0.050456594790264174, 0.013325397840044021, 0.008857029997764228, 0.019550690476775785, 0.00629978443158054]",IF la = 7.0 AND nrev = 5.0 AND age = 4.232847222222222 AND rrexp = 2404.0 AND asawr = 0.0824098642110192 AND rsawr = 0.2366162010301233 THEN defect = False,"[0.08187478193612366, 0.04799125190690568, 0.019476005013327684, 0.004879597322393383, 0.01718086985565444, 0.007226712611628445]",False
openstack,IF la = 21.0 AND nrev = 3.0 AND ndev = 61.0 AND rrexp = 1977.0 AND asawr = 0.0621098626716604 THEN defect = False,"[0.08360757605937802, 0.055895715667405824, 0.005082839746590035, 0.004245992960308143, 0.019051541268242767]",IF la = 21.0 AND nrev = 3.0 AND ndev = 61.0 AND rrexp = 1977.0 AND asawr = 0.0621098626716604 AND rsawr = 0.3277153558052434 THEN defect = False,"[0.08014989960093326, 0.05445790117295082, 0.009328660081114598, 0.005345659067466479, 0.017241035264571096, 0.008318727987053633]",False
openstack,IF la = 14.0 AND nrev = 1.0 AND ndev = 43.0 AND age = 35.917314814814816 AND rrexp = 2913.0 AND asawr = 0.1952284422267269 AND rsawr = 0.3698736940589427 THEN defect = False,"[0.08866367354806519, 0.05692814847581003, 0.005359923441816616, 0.013152527532581055, 0.004864276148946363, 0.014747788951076257, 0.00629120105805161]",IF la = 14.0 AND nrev = 1.0 AND ndev = 43.0 AND age = 35.917314814814816 AND rrexp = 2913.0 AND asawr = 0.1952284422267269 AND rsawr = 0.3698736940589427 THEN defect = False,"[0.08606289452018834, 0.059065552067386756, 0.007486740751183543, 0.011857835038222268, 0.006275894243308282, 0.02035935670426971, 0.006274193313848166]",False
openstack,IF la = 0.0 AND ent = 0.0 AND nrev = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND rrexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.08315251602398087, 0.01831104224889204, 0.055275829707323185, 0.011321659323242625, 0.018511121549887065, 0.013508783073866867, 0.017165607358319908, 0.017580671960358146, 0.005262303028030859]",IF la = 0.0 AND ent = 0.0 AND nrev = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND rrexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.07923060270389008, 0.02250955780195259, 0.0536572422943523, 0.005979344359700768, 0.01451069704175948, 0.013243452683105148, 0.014766049817002917, 0.017174209261470882, 0.013066956335430086]",False
openstack,IF la = 1332.0 AND nrev = 33.0 AND ndev = 0.0 AND age = 0.0 AND rrexp = 190.0 AND asawr = 0.0067385444743935 AND rsawr = 0.2115902964959568 THEN defect = False,"[0.07995182229008822, 0.014544475722569014, 0.010096250409872935, 0.012441945652951172, 0.006893269355003467, 0.0313739010393328, 0.012239872203053144]",IF la = 1332.0 AND nrev = 33.0 AND ndev = 0.0 AND age = 0.0 AND rrexp = 190.0 AND asawr = 0.0067385444743935 AND rsawr = 0.2115902964959568 THEN defect = False,"[0.0719396715975334, 0.017199052722541967, 0.007556434902311676, 0.017334413398050207, 0.011618160077411632, 0.01747811323509879, 0.002740623360825593]",False
openstack,IF la = 0.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 89.0 AND age = 1.2582638888888888 AND rrexp = 2695.0 AND asawr = 0.0656911581569115 AND rsawr = 0.3342154420921544 THEN defect = False,"[0.0806579268190393, 0.020274683158191358, 0.05285277039975288, 0.005223187702979718, 0.015540348163211936, 0.004031144801026198, 0.021196632207294685, 0.009034311356704837]",IF la = 0.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 89.0 AND age = 1.2582638888888888 AND rrexp = 2695.0 AND asawr = 0.0656911581569115 AND rsawr = 0.3342154420921544 THEN defect = False,"[0.0781432998513041, 0.026172998290729478, 0.05943805230096545, 0.008024967130982719, 0.017276252426336954, 0.0068657046307248025, 0.018699597160552143, 0.006807264390770128]",False
openstack,IF nrev = 3.0 AND ndev = 115.0 AND age = 2.6915081521739133 AND rrexp = 2167.0 AND asawr = 0.0147790914747977 AND rsawr = 0.2448662103298071 THEN defect = False,"[0.05672973662995541, 0.004418031583719392, 0.018839607961696387, 0.005609819755057138, 0.016912231758056746, 0.006674611451808906]",IF nrev = 3.0 AND ndev = 115.0 AND age = 2.6915081521739133 AND rrexp = 2167.0 AND asawr = 0.0147790914747977 AND rsawr = 0.2448662103298071 THEN defect = False,"[0.052887514926024705, 0.0019102333562713352, 0.0202486233249278, 0.00906332136624419, 0.01668339248542871, 0.005479052535044105]",False
openstack,IF la = 25.0 AND nrev = 2.0 AND ndev = 14.0 AND age = 0.3789236111111111 AND rrexp = 982.0 AND asawr = 0.2206477732793522 AND rsawr = 0.5931174089068826 THEN defect = False,"[0.08831212374530878, 0.05480969499919404, 0.0040195101592561625, 0.016233181351331383, 0.008816244899077568, 0.019430480388287184, 0.005560024494323691]",IF la = 25.0 AND nrev = 2.0 AND ndev = 14.0 AND age = 0.3789236111111111 AND rrexp = 982.0 AND asawr = 0.2206477732793522 AND rsawr = 0.5931174089068826 THEN defect = False,"[0.08771298145561361, 0.05799036867141138, 0.009000121965190446, 0.01705936515818213, 0.010047184526710704, 0.018601943580408013, 0.006231887611693593]",False
openstack,IF nrev = 4.0 AND ndev = 276.0 AND age = 5.118830573361824 AND rrexp = 2660.0 AND asawr = 0.014443236527411 THEN defect = True,"[0.050823526231259755, 0.016526355848769117, 0.015238850836096381, 0.002127145578640738, 0.02552252222664502]",IF nd = 20.0 AND nrev = 4.0 AND ndev = 276.0 AND age = 5.118830573361824 AND rrexp = 2660.0 AND asawr = 0.014443236527411 THEN defect = True,"[0.006967867990748024, 0.051107165682391736, 0.016974105796646682, 0.02186148089519017, 0.0009272655616836676, 0.017846125894867622]",False
openstack,IF la = 32.0 AND ent = 0.7199877141320896 AND nrev = 3.0 AND ndev = 29.0 AND age = 14.710127314814814 AND rrexp = 141.0 AND rsawr = 0.1114457831325301 THEN defect = False,"[0.08273201876909675, 0.0021991913736630246, 0.05096100803163244, 0.0098633493023573, 0.020294124157027683, 0.01180401569118184, 0.013170598963302527]",IF la = 32.0 AND ent = 0.7199877141320896 AND nrev = 3.0 AND ndev = 29.0 AND age = 14.710127314814814 AND rrexp = 141.0 AND rsawr = 0.1114457831325301 THEN defect = False,"[0.08128942314910406, 0.0020483446755117864, 0.05453761766054358, 0.005297794593436474, 0.01377235363261867, 0.011419896463626355, 0.006736032084305163]",False
openstack,IF la = 33.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 1.0 AND age = 87.18239583333333 AND asawr = 0.070210631895687 THEN defect = False,"[0.08107080240429099, 0.003325551172281438, 0.0158270545228731, 0.05422127512005758, 0.014291289652949382, 0.005508208954060292, 0.015847959699983774]",IF la = 33.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 1.0 AND age = 87.18239583333333 AND asawr = 0.070210631895687 THEN defect = False,"[0.07969131165381646, 0.019139037050625037, 0.051945288144474834, 0.008690382350882602, 0.006525429207270904, 0.014824525805597153]",False
openstack,IF la = 66.0 AND nrev = 4.0 AND self = 0.0 AND ndev = 27.0 AND rrexp = 3140.0 AND asawr = 0.023598820058997 AND rsawr = 0.3983853438907002 THEN defect = False,"[0.08755628265638006, 0.052720347628726016, 0.004797546991221012, 0.007919780390738375, 0.0012246037848863028, 0.02394491871550231, 0.007384673455741515]",IF la = 66.0 AND nrev = 4.0 AND ndev = 27.0 AND age = 11.41091049382716 AND rrexp = 3140.0 AND asawr = 0.023598820058997 AND rsawr = 0.3983853438907002 THEN defect = False,"[0.08380799799458817, 0.051946041432429264, 0.012292784649012616, 0.013384729136207477, 0.0025709339930221416, 0.025938440914916355, 0.003582447832409216]",False
openstack,IF la = 13.0 AND nrev = 10.0 AND ndev = 16.0 AND age = 6.041840277777777 AND asawr = 0.0059760956175298 AND rsawr = 0.8645418326693227 THEN defect = False,"[0.08938682550814267, 0.042872141827341115, 0.00822823350478477, 0.01678754402961174, 0.023221835181687335, 0.005900670366509478]",IF la = 13.0 AND nrev = 10.0 AND ndev = 16.0 AND asawr = 0.0059760956175298 AND rsawr = 0.8645418326693227 THEN defect = False,"[0.08146596304894398, 0.045430787421804744, 0.008515013731186988, 0.019413983570367804, 0.00235461796044247]",False
openstack,IF la = 3.0 AND ent = 0.0 AND nrev = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND rrexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.07953291825643515, 0.018219524191101993, 0.05079240981397972, 0.0071523642547914965, 0.017597426818145447, 0.013529097074050254, 0.01606052085179748, 0.013756850773850629, 0.012033090032813823]",IF la = 3.0 AND ent = 0.0 AND nrev = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND rrexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.08234019252963307, 0.015651837005683126, 0.05036394939778252, 0.006812722274887563, 0.016338164104312842, 0.017038277671473354, 0.017329729825942483, 0.017724796334234443, 0.014657468424334333]",False
