dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la = 53.0 AND ns = 1.0 AND ent = 0.9877359431019634 AND nrev = 5.0 AND rtime = 14.482893518518518 AND self = 0.0 AND age = 8.599675925925926 AND app = 5.0 AND rrexp = 1678.0 AND asawr = 0.0507425742574257 AND rsawr = 0.2966760961810467 THEN defect = False,"[0.011823548715838114, 0.008793387065525167, 0.0023068798814711044, 0.014937303768929268, 0.04903267735327972, 0.00032685187965398655, 0.013224472115325625, 0.028399738459866056, 0.01432076840166701, 0.010696826139646873, 0.0063380958130437644]",IF la = 53.0 AND ns = 1.0 AND ent = 0.9877359431019634 AND nrev = 5.0 AND rtime = 14.482893518518518 AND self = 0.0 AND age = 8.599675925925926 AND app = 5.0 AND rrexp = 1678.0 AND asawr = 0.0507425742574257 AND rsawr = 0.2966760961810467 THEN defect = False,"[0.011823548715838114, 0.008793387065525167, 0.0023068798814711044, 0.014937303768929268, 0.04903267735327972, 0.00032685187965398655, 0.013224472115325625, 0.028399738459866056, 0.01432076840166701, 0.010696826139646873, 0.0063380958130437644]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 1.0854513888888888 AND app = 4.0 AND rrexp = 836.0 AND asawr = 0.1177170035671819 AND rsawr = 0.901307966706302 THEN defect = False,"[0.03262312717099121, 0.0040111116597108774, 0.0001783068763324991, 0.006482383940274303, 0.003925108020848711, 0.0056392616597076995, 0.0065089716507827685, 0.020383972506469946]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 1.0854513888888888 AND app = 4.0 AND rrexp = 836.0 AND asawr = 0.1177170035671819 AND rsawr = 0.901307966706302 THEN defect = False,"[0.03262312717099121, 0.0040111116597108774, 0.0001783068763324991, 0.006482383940274303, 0.003925108020848711, 0.0056392616597076995, 0.0065089716507827685, 0.020383972506469946]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND nrev = 3.0 AND rtime = 6.817581018518518 AND self = 0.0 AND age = 13.55564814814815 AND app = 3.0 AND asawr = 0.0378250591016548 AND rsawr = 0.5508274231678487 THEN defect = False,"[0.055119583213236185, 0.005574074445758015, 0.007920505864349251, 0.0005227539927727775, 0.00018544970858783928, 0.0049691791795339665, 0.007474206514743855, 0.011328969047754071, 0.000260978942787915]",IF nd = 1.0 AND ns = 1.0 AND nrev = 3.0 AND rtime = 6.817581018518518 AND self = 0.0 AND age = 13.55564814814815 AND app = 3.0 AND asawr = 0.0378250591016548 AND rsawr = 0.5508274231678487 THEN defect = False,"[0.055119583213236185, 0.005574074445758015, 0.007920505864349251, 0.0005227539927727775, 0.00018544970858783928, 0.0049691791795339665, 0.007474206514743855, 0.011328969047754071, 0.000260978942787915]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 1.6420833333333331 AND app = 4.0 AND rrexp = 1909.0 AND asawr = 0.1515685583362707 AND rsawr = 0.3507225942897427 THEN defect = False,"[0.048068800675537204, 0.004832155490876175, 0.0002182540117064491, 0.0078068892049122955, 0.0045053025225934105, 0.02162567784092971, 0.004571176611789269, 0.0066473668897924654]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 1.6420833333333331 AND app = 4.0 AND rrexp = 1909.0 AND asawr = 0.1515685583362707 AND rsawr = 0.3507225942897427 THEN defect = False,"[0.048068800675537204, 0.004832155490876175, 0.0002182540117064491, 0.0078068892049122955, 0.0045053025225934105, 0.02162567784092971, 0.004571176611789269, 0.0066473668897924654]",True
openstack,IF la = 71.0 AND nd = 1.0 AND ns = 1.0 AND nrev = 3.0 AND rtime = 7.930729166666667 AND self = 0.0 AND age = 1.106886574074074 AND app = 3.0 AND rrexp = 888.0 AND rsawr = 0.9395734597156398 THEN defect = False,"[0.056460325027728686, 0.05212472861589049, 0.005283862986107124, 0.002876852524386777, 0.013746959364743816, 0.0002373015956254676, 0.011017594327613551, 0.0005055551422265126, 0.03297422073447706, 0.028465347622732225]",IF la = 71.0 AND nd = 1.0 AND ns = 1.0 AND nrev = 3.0 AND rtime = 7.930729166666667 AND self = 0.0 AND age = 1.106886574074074 AND app = 3.0 AND rrexp = 888.0 AND rsawr = 0.9395734597156398 THEN defect = False,"[0.056460325027728686, 0.05212472861589049, 0.005283862986107124, 0.002876852524386777, 0.013746959364743816, 0.0002373015956254676, 0.011017594327613551, 0.0005055551422265126, 0.03297422073447706, 0.028465347622732225]",True
openstack,IF ns = 1.0 AND ent = 0.7219280948873623 AND nrev = 3.0 AND self = 0.0 AND ndev = 161.0 AND rrexp = 3165.0 AND asawr = 0.3057953144266337 AND rsawr = 0.4623921085080148 THEN defect = False,"[0.00809470987507666, 0.03698874962356058, 0.0012396707647349104, 0.000388624396364321, 0.018980148330501833, 0.044271290289834724, 0.026934646438003255, 0.004680543832400872]",IF ns = 1.0 AND ent = 0.7219280948873623 AND nrev = 3.0 AND self = 0.0 AND ndev = 161.0 AND rrexp = 3165.0 AND asawr = 0.3057953144266337 AND rsawr = 0.4623921085080148 THEN defect = False,"[0.00809470987507666, 0.03698874962356058, 0.0012396707647349104, 0.000388624396364321, 0.018980148330501833, 0.044271290289834724, 0.026934646438003255, 0.004680543832400872]",True
openstack,IF la = 397.0 AND ns = 1.0 AND nrev = 12.0 AND rtime = 18.87850694444444 AND self = 0.0 AND app = 1.0 AND rrexp = 784.0 AND rsawr = 0.835873388042204 THEN defect = False,"[0.18386165288844494, 0.007349988905043574, 0.04894761517203733, 0.01841110153305635, 0.0005279100916231982, 0.04005700508809241, 0.006237158118492517, 0.00610276693083506]",IF la = 397.0 AND ns = 1.0 AND nrev = 12.0 AND rtime = 18.87850694444444 AND self = 0.0 AND app = 1.0 AND rrexp = 784.0 AND rsawr = 0.835873388042204 THEN defect = False,"[0.18386165288844494, 0.007349988905043574, 0.04894761517203733, 0.01841110153305635, 0.0005279100916231982, 0.04005700508809241, 0.006237158118492517, 0.00610276693083506]",True
openstack,IF nd = 2.0 AND ns = 1.0 AND self = 0.0 AND age = 3.4672569444444448 AND rsawr = 0.8756218905472637 THEN defect = False,"[0.0001649338762217667, 0.006086773115675896, 0.00020767197682289407, 0.002040728812980888, 0.02474192194920761]",IF nd = 2.0 AND ns = 1.0 AND self = 0.0 AND age = 3.4672569444444448 AND rsawr = 0.8756218905472637 THEN defect = False,"[0.0001649338762217667, 0.006086773115675896, 0.00020767197682289407, 0.002040728812980888, 0.02474192194920761]",True
openstack,IF ns = 1.0 AND ent = 0.9115339911368304 AND nrev = 4.0 AND self = 0.0 AND age = 4.396817129629629 AND app = 2.0 THEN defect = False,"[0.006909788781777024, 0.0114399527158821, 0.02512632771402423, 0.0003583333610731643, 0.010903440629845136, 0.008762302607283345]",IF ns = 1.0 AND ent = 0.9115339911368304 AND nrev = 4.0 AND self = 0.0 AND age = 4.396817129629629 AND app = 2.0 THEN defect = False,"[0.006909788781777024, 0.0114399527158821, 0.02512632771402423, 0.0003583333610731643, 0.010903440629845136, 0.008762302607283345]",True
openstack,IF la = 70.0 AND ns = 1.0 AND ent = 0.9477984884030572 AND nrev = 22.0 AND rtime = 12.701018518518518 AND self = 0.0 AND ndev = 192.0 THEN defect = False,"[0.04425494903679464, 0.006386749285593396, 0.029174126765792608, 0.0862263823140529, 0.03450007532261225, 0.0005202381514391164, 0.042889603039366196]",IF la = 70.0 AND ns = 1.0 AND ent = 0.9477984884030572 AND nrev = 22.0 AND rtime = 12.701018518518518 AND self = 0.0 AND ndev = 192.0 THEN defect = False,"[0.04425494903679464, 0.006386749285593396, 0.029174126765792608, 0.0862263823140529, 0.03450007532261225, 0.0005202381514391164, 0.042889603039366196]",True
openstack,IF ns = 1.0 AND ent = 0.7871265862012691 AND nrev = 7.0 AND app = 1.0 AND asawr = 0.1501227639424763 THEN defect = False,"[0.0069551594616496, 0.07072810219907297, 0.037163810884330815, 0.008117643710647826, 0.0032702989673180126]",IF ns = 1.0 AND ent = 0.7871265862012691 AND nrev = 7.0 AND app = 1.0 AND asawr = 0.1501227639424763 THEN defect = False,"[0.0069551594616496, 0.07072810219907297, 0.037163810884330815, 0.008117643710647826, 0.0032702989673180126]",True
openstack,IF la = 36.0 AND ns = 1.0 AND nrev = 9.0 AND self = 0.0 AND age = 1.6317592592592591 AND rrexp = 886.0 AND asawr = 0.1056910569105691 AND rsawr = 0.9419279907084784 THEN defect = False,"[0.012057519097361365, 0.010099339473672444, 0.02053807638632861, 0.0004391414400015492, 0.016231856396116198, 0.015665321334026885, 0.022394951845099056, 0.03168517672653252]",IF la = 36.0 AND ns = 1.0 AND nrev = 9.0 AND self = 0.0 AND age = 1.6317592592592591 AND rrexp = 886.0 AND asawr = 0.1056910569105691 AND rsawr = 0.9419279907084784 THEN defect = False,"[0.012057519097361365, 0.010099339473672444, 0.02053807638632861, 0.0004391414400015492, 0.016231856396116198, 0.015665321334026885, 0.022394951845099056, 0.03168517672653252]",True
openstack,IF ns = 1.0 AND ent = 0.5032583347756457 AND self = 0.0 AND ndev = 32.0 AND age = 1.1424768518518518 AND app = 2.0 AND rrexp = 796.0 AND asawr = 0.0266512166859791 AND rsawr = 0.8435689455388181 THEN defect = False,"[0.008617064291611314, 0.09892409049833077, 0.0004634920778335072, 0.0005757938978422317, 0.013237963469146052, 0.00676018709433265, 0.009914815275405999, 0.013523016334220301, 0.025590611140578402]",IF ns = 1.0 AND ent = 0.5032583347756457 AND self = 0.0 AND ndev = 32.0 AND age = 1.1424768518518518 AND app = 2.0 AND rrexp = 796.0 AND asawr = 0.0266512166859791 AND rsawr = 0.8435689455388181 THEN defect = False,"[0.008617064291611314, 0.09892409049833077, 0.0004634920778335072, 0.0005757938978422317, 0.013237963469146052, 0.00676018709433265, 0.009914815275405999, 0.013523016334220301, 0.025590611140578402]",True
openstack,IF la = 117.0 AND ns = 1.0 AND ent = 0.8713545021964152 AND nrev = 2.0 AND self = 0.0 AND ndev = 56.0 AND age = 10.452708333333334 AND app = 4.0 AND rrexp = 1600.0 AND rsawr = 0.249173098125689 THEN defect = False,"[0.14403772942161594, 0.007609921359180589, 0.08126894112614537, 0.0029504108187393286, 0.00018386247546004598, 0.0038637694413773717, 0.0012480280760064487, 0.021803981420071068, 0.025282686638611267, 0.00718493300892078]",IF la = 117.0 AND ns = 1.0 AND ent = 0.8713545021964152 AND nrev = 2.0 AND self = 0.0 AND ndev = 56.0 AND age = 10.452708333333334 AND app = 4.0 AND rrexp = 1600.0 AND rsawr = 0.249173098125689 THEN defect = False,"[0.14403772942161594, 0.007609921359180589, 0.08126894112614537, 0.0029504108187393286, 0.00018386247546004598, 0.0038637694413773717, 0.0012480280760064487, 0.021803981420071068, 0.025282686638611267, 0.00718493300892078]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND nrev = 5.0 AND self = 0.0 AND rrexp = 2064.0 AND asawr = 0.1509005070816576 THEN defect = False,"[0.04245214515032785, 0.0052504214529471935, 0.016168283092374624, 0.00026044973928947003, 0.003858623183223244, 0.011785727314309042]",IF nd = 1.0 AND ns = 1.0 AND nrev = 5.0 AND self = 0.0 AND rrexp = 2064.0 AND asawr = 0.1509005070816576 THEN defect = False,"[0.04245214515032785, 0.0052504214529471935, 0.016168283092374624, 0.00026044973928947003, 0.003858623183223244, 0.011785727314309042]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND nrev = 8.0 AND self = 0.0 AND age = 11.935 AND rrexp = 2076.0 AND asawr = 0.1524773203070481 THEN defect = False,"[0.04406851146282861, 0.00629297799176129, 0.028371951147928485, 0.00024960315437056124, 0.004057923697910155, 0.006536497588131169, 0.0064710315898628325]",IF nd = 1.0 AND ns = 1.0 AND nrev = 8.0 AND self = 0.0 AND age = 11.935 AND rrexp = 2076.0 AND asawr = 0.1524773203070481 THEN defect = False,"[0.04406851146282861, 0.00629297799176129, 0.028371951147928485, 0.00024960315437056124, 0.004057923697910155, 0.006536497588131169, 0.0064710315898628325]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND rtime = 16.76724537037037 AND self = 0.0 AND app = 4.0 AND rrexp = 831.0 AND asawr = 0.0197802197802197 THEN defect = False,"[0.03983072833307233, 0.00456801389955217, 0.0019352236544546032, 0.00029351849836530165, 0.011020540329263894, 0.004032707694696, 0.0038296661712229254]",IF nd = 1.0 AND ns = 1.0 AND rtime = 16.76724537037037 AND self = 0.0 AND app = 4.0 AND rrexp = 831.0 AND asawr = 0.0197802197802197 THEN defect = False,"[0.03983072833307233, 0.00456801389955217, 0.0019352236544546032, 0.00029351849836530165, 0.011020540329263894, 0.004032707694696, 0.0038296661712229254]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND nrev = 3.0 AND self = 0.0 AND ndev = 17.0 AND age = 10.135208333333331 AND app = 5.0 AND rrexp = 2980.0 AND asawr = 0.1530149878006274 AND rsawr = 0.4250609968630184 THEN defect = False,"[0.057852387620187073, 0.0059920641819189765, 0.004452915098809172, 0.00018664019262359943, 0.00018372990409261546, 0.013819047634024173, 0.013926192432190874, 0.05664617047543288, 0.02069841448810621, 0.0037645503785461187]",IF nd = 1.0 AND ns = 1.0 AND nrev = 3.0 AND self = 0.0 AND ndev = 17.0 AND age = 10.135208333333331 AND app = 5.0 AND rrexp = 2980.0 AND asawr = 0.1530149878006274 AND rsawr = 0.4250609968630184 THEN defect = False,"[0.057852387620187073, 0.0059920641819189765, 0.004452915098809172, 0.00018664019262359943, 0.00018372990409261546, 0.013819047634024173, 0.013926192432190874, 0.05664617047543288, 0.02069841448810621, 0.0037645503785461187]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND nrev = 8.0 AND ndev = 15.0 AND age = 0.0692361111111111 AND app = 1.0 AND rrexp = 823.0 AND asawr = 0.1532567049808429 THEN defect = False,"[0.01806730584397883, 0.005637169928268122, 0.04494335836177925, 0.0025512983886528673, 0.00023332404183747712, 0.0019983905609478824, 0.006568205964031222, 0.008696537965843163]",IF nd = 1.0 AND ns = 1.0 AND nrev = 8.0 AND ndev = 15.0 AND age = 0.0692361111111111 AND app = 1.0 AND rrexp = 823.0 AND asawr = 0.1532567049808429 THEN defect = False,"[0.01806730584397883, 0.005637169928268122, 0.04494335836177925, 0.0025512983886528673, 0.00023332404183747712, 0.0019983905609478824, 0.006568205964031222, 0.008696537965843163]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 26.835219907407406 AND app = 3.0 AND rrexp = 2350.0 AND asawr = 0.0003477656059815 THEN defect = False,"[0.04140052151342388, 0.004394553240417736, 0.00016178448684513568, 0.01883624377005617, 0.006646680762760298, 0.047875655987290884, 0.003589407145300356]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 26.835219907407406 AND app = 3.0 AND rrexp = 2350.0 AND asawr = 0.0003477656059815 THEN defect = False,"[0.04140052151342388, 0.004394553240417736, 0.00016178448684513568, 0.01883624377005617, 0.006646680762760298, 0.047875655987290884, 0.003589407145300356]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND app = 4.0 AND rrexp = 670.0 AND asawr = 0.0938967136150234 AND rsawr = 0.8779342723004695 THEN defect = False,"[0.032844579913144115, 0.004370767642103601, 0.00016243385151028632, 0.006747090382377792, 0.0030126982193178263, 0.006641931815902353, 0.021098679046663165]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND app = 4.0 AND rrexp = 670.0 AND asawr = 0.0938967136150234 AND rsawr = 0.8779342723004695 THEN defect = False,"[0.032844579913144115, 0.004370767642103601, 0.00016243385151028632, 0.006747090382377792, 0.0030126982193178263, 0.006641931815902353, 0.021098679046663165]",True
openstack,IF ns = 1.0 AND nrev = 3.0 AND self = 0.0 AND ndev = 4.0 AND age = 4.130775462962963 AND app = 6.0 AND rrexp = 1604.0 AND asawr = 0.02803738317757 AND rsawr = 0.8644859813084113 THEN defect = False,"[0.007846032604575157, 0.008143665468378459, 0.00012539684597868473, 0.019902262165815046, 0.0243791150972811, 0.02740358727198327, 0.018009934611945937, 0.00507025100694591, 0.028442475228748664]",IF ns = 1.0 AND nrev = 3.0 AND self = 0.0 AND ndev = 4.0 AND age = 4.130775462962963 AND app = 6.0 AND rrexp = 1604.0 AND asawr = 0.02803738317757 AND rsawr = 0.8644859813084113 THEN defect = False,"[0.007846032604575157, 0.008143665468378459, 0.00012539684597868473, 0.019902262165815046, 0.0243791150972811, 0.02740358727198327, 0.018009934611945937, 0.00507025100694591, 0.028442475228748664]",True
openstack,IF la = 52.0 AND ns = 1.0 AND ent = 0.7806701469459729 AND nrev = 16.0 AND rtime = 8.38267361111111 AND self = 0.0 AND ndev = 152.0 AND app = 5.0 AND rrexp = 3088.0 AND asawr = 0.1515625 THEN defect = False,"[0.05300860491830463, 0.012011773840422393, 0.09276522303625825, 0.08490966568846488, 0.014737700445693917, 0.0007000000389962225, 0.038620109962539576, 0.0396765913620402, 0.023516273113673377, 0.03888386586315391]",IF la = 52.0 AND ns = 1.0 AND ent = 0.7806701469459729 AND nrev = 16.0 AND rtime = 8.38267361111111 AND self = 0.0 AND ndev = 152.0 AND app = 5.0 AND rrexp = 3088.0 AND asawr = 0.1515625 THEN defect = False,"[0.05300860491830463, 0.012011773840422393, 0.09276522303625825, 0.08490966568846488, 0.014737700445693917, 0.0007000000389962225, 0.038620109962539576, 0.0396765913620402, 0.023516273113673377, 0.03888386586315391]",True
openstack,IF ns = 1.0 AND ent = 0.8366407419411672 AND self = 0.0 AND asawr = 0.3394495412844037 AND rsawr = 0.8761467889908257 THEN defect = False,"[0.006849206636252348, 0.05259367281469167, 5.5290989112108944e-05, 0.03028281881881412, 0.022448823548929794]",IF ns = 1.0 AND ent = 0.8366407419411672 AND self = 0.0 AND asawr = 0.3394495412844037 AND rsawr = 0.8761467889908257 THEN defect = False,"[0.006849206636252348, 0.05259367281469167, 5.5290989112108944e-05, 0.03028281881881412, 0.022448823548929794]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND ndev = 9.0 AND age = 1.710162037037037 AND app = 3.0 AND rrexp = 403.0 AND asawr = 0.060879368658399 THEN defect = False,"[0.06867871403948811, 0.005494577271965681, 0.00013571425806730987, 0.002233993616864609, 0.01686428647783032, 0.010235979811113793, 0.007037830998451682, 0.023753441350636423]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND ndev = 9.0 AND age = 1.710162037037037 AND app = 3.0 AND rrexp = 403.0 AND asawr = 0.060879368658399 THEN defect = False,"[0.06867871403948811, 0.005494577271965681, 0.00013571425806730987, 0.002233993616864609, 0.01686428647783032, 0.010235979811113793, 0.007037830998451682, 0.023753441350636423]",True
openstack,IF la = 197.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.8390900483631887 AND nrev = 21.0 AND rtime = 13.303657407407409 AND self = 0.0 AND ndev = 20.0 AND app = 2.0 AND rrexp = 475.0 AND asawr = 0.1936887921653971 AND rsawr = 0.4722524483133841 THEN defect = True,"[0.20529195197334046, 0.006213624665724638, 0.017932806095632258, 0.13683228889425664, 0.08654167574042732, 0.03878928929204448, 0.0006521285487542627, 0.004885570124642981, 0.025360320239160503, 0.019910583825039792, 0.06367659340929094, 0.0008951059172250098]",IF la = 197.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.8390900483631887 AND nrev = 21.0 AND rtime = 13.303657407407409 AND self = 0.0 AND ndev = 20.0 AND app = 2.0 AND rrexp = 475.0 AND asawr = 0.1936887921653971 AND rsawr = 0.4722524483133841 THEN defect = True,"[0.20529195197334046, 0.006213624665724638, 0.017932806095632258, 0.13683228889425664, 0.08654167574042732, 0.03878928929204448, 0.0006521285487542627, 0.004885570124642981, 0.025360320239160503, 0.019910583825039792, 0.06367659340929094, 0.0008951059172250098]",True
